Genome,Condition
287.33729,Resistant
287.9559,Susceptible
287.9182,Resistant
287.10402,Susceptible
287.16925,Susceptible
287.4303,Susceptible
287.1147,Resistant
287.7672,Susceptible
287.31592,Resistant
287.17839,Resistant
287.1754,Susceptible
287.17897,Resistant
287.916,Resistant
287.14498,Susceptible
287.18501,Susceptible
287.7001,Susceptible
287.11956,Susceptible
287.12846,Resistant
287.28351,Susceptible
287.7495,Susceptible
287.8394,Resistant
287.13278,Susceptible
287.9831,Resistant
287.16543,Resistant
287.19445,Susceptible
287.24763,Susceptible
287.19518,Susceptible
287.19469,Susceptible
287.13266,Susceptible
287.6523,Susceptible
287.17833,Resistant
287.33366,Susceptible
287.334,Susceptible
287.11922,Susceptible
287.27117,Susceptible
287.24573,Susceptible
287.12705,Resistant
287.17597,Resistant
287.27765,Resistant
287.7788,Susceptible
287.11563,Resistant
287.31686,Resistant
287.4061,Resistant
287.1256,Resistant
287.17964,Susceptible
287.8536,Resistant
287.7868,Susceptible
287.14495,Susceptible
287.1255,Resistant
287.11972,Susceptible
287.28394,Susceptible
287.34355,Susceptible
287.4341,Susceptible
287.11755,Susceptible
287.12784,Resistant
287.27687,Resistant
287.17942,Susceptible
287.25202,Susceptible
287.18446,Resistant
287.7423,Susceptible
1163395.3,Susceptible
287.1473,Susceptible
287.6403,Susceptible
287.9183,Susceptible
287.17919,Susceptible
287.7418,Susceptible
287.12478,Susceptible
287.9396,Resistant
287.9593,Resistant
287.29621,Susceptible
287.9061,Susceptible
287.34105,Susceptible
287.33357,Susceptible
287.7858,Susceptible
287.34421,Susceptible
287.18493,Susceptible
287.11591,Susceptible
287.9224,Susceptible
287.18587,Susceptible
287.31673,Resistant
287.8938,Resistant
287.12678,Susceptible
287.9448,Resistant
287.1037,Susceptible
287.9897,Susceptible
287.4391,Susceptible
287.7744,Resistant
287.34414,Susceptible
287.11112,Resistant
287.15871,Resistant
287.5674,Susceptible
287.64,Resistant
287.25187,Resistant
287.5964,Resistant
287.996,Resistant
287.29389,Susceptible
287.9248,Susceptible
287.7538,Susceptible
287.7534,Susceptible
287.12552,Resistant
287.1036,Susceptible
287.17819,Resistant
287.27036,Susceptible
287.12115,Susceptible
287.29681,Resistant
287.17589,Susceptible
287.19663,Susceptible
287.8403,Resistant
287.12482,Susceptible
287.682,Resistant
287.8966,Resistant
287.2604,Resistant
287.1658,Resistant
287.692,Susceptible
287.6858,Susceptible
287.33635,Resistant
287.12618,Resistant
287.6915,Susceptible
1402494.3,Resistant
287.31145,Susceptible
287.1178,Resistant
287.7348,Susceptible
287.12496,Susceptible
350704.1,Susceptible
287.19679,Susceptible
287.12656,Susceptible
287.27686,Susceptible
287.2939,Resistant
287.914,Susceptible
287.27247,Susceptible
287.16914,Resistant
287.7488,Susceptible
287.7395,Resistant
287.10002,Susceptible
287.18314,Susceptible
287.19559,Susceptible
287.15242,Resistant
287.29425,Susceptible
287.32564,Susceptible
287.30296,Susceptible
287.32542,Resistant
287.9344,Resistant
287.1103,Resistant
287.31169,Resistant
287.1275,Susceptible
287.11561,Susceptible
287.26531,Resistant
287.27693,Susceptible
1402535.3,Susceptible
287.17564,Resistant
287.7819,Susceptible
287.25956,Susceptible
287.27272,Resistant
287.24981,Resistant
287.9836,Resistant
287.6513,Susceptible
287.5747,Resistant
287.6959,Susceptible
287.28337,Resistant
287.98,Susceptible
287.30235,Susceptible
287.31394,Resistant
287.34349,Resistant
287.31188,Resistant
287.15877,Resistant
287.27744,Resistant
287.2764,Susceptible
287.7735,Resistant
287.12442,Resistant
287.1093,Susceptible
287.12779,Resistant
287.1006,Resistant
287.26017,Resistant
287.2711,Susceptible
287.27249,Susceptible
287.14393,Resistant
287.16578,Resistant
287.7514,Susceptible
287.7504,Susceptible
287.18273,Susceptible
287.19169,Resistant
287.33597,Resistant
287.8367,Susceptible
287.24525,Resistant
287.7813,Susceptible
287.9144,Susceptible
287.27243,Susceptible
287.32621,Resistant
287.9336,Susceptible
287.28369,Susceptible
287.7551,Susceptible
287.6365,Resistant
287.25208,Susceptible
287.1943,Susceptible
287.9872,Susceptible
287.6432,Resistant
287.9352,Susceptible
287.29799,Resistant
287.4544,Susceptible
287.28451,Susceptible
287.7377,Susceptible
287.6509,Susceptible
287.9869,Susceptible
287.28374,Resistant
287.99,Resistant
287.19178,Susceptible
287.27223,Resistant
287.5743,Resistant
287.31634,Resistant
287.14468,Susceptible
287.27142,Susceptible
287.782,Susceptible
287.1386,Resistant
287.31699,Resistant
287.32588,Susceptible
287.29677,Resistant
287.1121,Susceptible
287.34287,Susceptible
287.6473,Susceptible
287.2646,Resistant
287.6985,Susceptible
287.7389,Susceptible
287.6813,Susceptible
287.29699,Susceptible
287.99,Susceptible
287.10136,Susceptible
287.29439,Susceptible
287.18115,Resistant
287.33021,Resistant
287.17682,Susceptible
287.7,Susceptible
287.11976,Resistant
287.7786,Resistant
287.14481,Resistant
287.6909,Resistant
287.12105,Susceptible
287.31473,Susceptible
287.29741,Susceptible
287.31462,Resistant
287.8949,Resistant
287.24539,Resistant
287.6431,Resistant
287.9613,Susceptible
287.9397,Resistant
287.7041,Susceptible
287.86,Susceptible
287.17951,Susceptible
287.12513,Resistant
287.12491,Resistant
287.13294,Resistant
287.635,Susceptible
287.986,Susceptible
287.34257,Resistant
287.7358,Susceptible
287.12696,Susceptible
287.27766,Resistant
287.34281,Susceptible
287.31751,Susceptible
287.3248,Susceptible
287.15749,Susceptible
287.4396,Resistant
287.30267,Resistant
287.26404,Susceptible
287.18009,Resistant
287.11961,Susceptible
287.34091,Susceptible
287.4348,Susceptible
287.31732,Resistant
287.1865,Resistant
287.12672,Susceptible
287.24527,Resistant
287.17636,Susceptible
287.9382,Resistant
287.32472,Susceptible
287.25746,Susceptible
287.29696,Susceptible
287.11557,Susceptible
287.1848,Resistant
208964.384,Susceptible
287.29418,Resistant
287.7873,Susceptible
287.1524,Resistant
287.7372,Susceptible
287.1477,Resistant
287.32549,Resistant
287.14825,Resistant
287.15747,Susceptible
287.297,Susceptible
287.944,Resistant
287.17867,Resistant
287.5677,Susceptible
287.19516,Resistant
287.9306,Susceptible
287.7301,Resistant
287.7324,Susceptible
287.28418,Susceptible
287.11167,Resistant
287.11139,Resistant
287.34098,Susceptible
287.4562,Resistant
287.26069,Susceptible
287.12844,Susceptible
287.27221,Susceptible
287.12812,Susceptible
287.3303,Susceptible
287.3335,Susceptible
287.25791,Resistant
287.956,Susceptible
287.9115,Resistant
287.12441,Susceptible
287.33348,Susceptible
287.29371,Susceptible
287.455,Resistant
287.12628,Resistant
287.33705,Susceptible
287.25729,Susceptible
287.26501,Resistant
287.27234,Resistant
287.18304,Susceptible
287.7578,Resistant
287.17582,Susceptible
287.17969,Resistant
287.27215,Susceptible
287.8518,Susceptible
287.3175,Resistant
287.19558,Susceptible
287.26071,Susceptible
287.34114,Susceptible
287.5973,Susceptible
287.31387,Resistant
287.18045,Susceptible
287.7673,Susceptible
287.4056,Resistant
910265.3,Susceptible
287.10003,Susceptible
287.18006,Resistant
287.32619,Susceptible
287.29684,Susceptible
287.34376,Resistant
287.7965,Susceptible
287.25924,Susceptible
287.283,Susceptible
287.33614,Resistant
287.25251,Susceptible
287.11751,Susceptible
287.12737,Susceptible
287.17652,Susceptible
287.1083,Susceptible
287.29636,Resistant
287.7958,Susceptible
287.17459,Resistant
287.15725,Resistant
287.9456,Resistant
287.15724,Resistant
287.3367,Resistant
287.18689,Resistant
287.89,Susceptible
287.1449,Susceptible
287.26418,Resistant
287.4453,Susceptible
287.18543,Susceptible
287.6492,Resistant
287.18399,Resistant
287.1091,Susceptible
287.27698,Susceptible
287.9221,Resistant
287.4344,Susceptible
287.277,Susceptible
287.29763,Susceptible
287.31719,Resistant
287.14763,Resistant
287.12681,Resistant
287.75,Susceptible
287.12062,Susceptible
287.31165,Susceptible
287.11904,Susceptible
287.2649,Resistant
287.15228,Resistant
1402501.3,Resistant
287.4623,Resistant
287.17002,Susceptible
287.17984,Susceptible
287.18277,Resistant
287.29236,Susceptible
287.18368,Resistant
287.6501,Susceptible
287.18491,Susceptible
287.1523,Resistant
287.8542,Susceptible
287.11764,Susceptible
287.6364,Resistant
287.14259,Resistant
287.11145,Resistant
287.19163,Resistant
287.25941,Susceptible
287.14475,Resistant
287.31594,Susceptible
287.30268,Resistant
287.17439,Resistant
287.16533,Resistant
287.6481,Susceptible
287.18558,Susceptible
287.8904,Susceptible
287.29626,Resistant
287.1018,Resistant
287.9404,Resistant
287.34365,Resistant
287.19487,Susceptible
287.17846,Resistant
287.30274,Susceptible
287.33336,Resistant
287.7754,Susceptible
287.5676,Susceptible
287.12455,Susceptible
287.33713,Susceptible
287.25733,Susceptible
287.9816,Susceptible
287.7827,Susceptible
287.3143,Resistant
287.934,Resistant
287.34129,Susceptible
287.10145,Resistant
287.1915,Resistant
287.8521,Resistant
287.18579,Susceptible
287.17524,Susceptible
287.3255,Susceptible
287.8881,Resistant
287.5959,Resistant
287.16898,Susceptible
287.1853,Susceptible
287.991,Susceptible
1402555.3,Susceptible
287.18458,Resistant
287.5776,Resistant
287.32558,Resistant
287.27169,Susceptible
287.7907,Susceptible
287.8895,Susceptible
287.12039,Susceptible
287.9501,Resistant
287.18315,Resistant
287.27073,Resistant
287.9002,Susceptible
287.31627,Resistant
287.9452,Resistant
287.6453,Resistant
287.6991,Susceptible
287.9568,Resistant
287.9191,Resistant
287.34384,Resistant
287.33691,Resistant
287.25722,Susceptible
287.4552,Resistant
287.34035,Susceptible
287.28355,Susceptible
287.5754,Susceptible
287.18287,Susceptible
287.10285,Susceptible
287.33911,Susceptible
287.1756,Susceptible
287.1592,Resistant
287.12515,Susceptible
287.2721,Susceptible
287.19502,Susceptible
287.33337,Susceptible
287.26097,Susceptible
287.17979,Susceptible
287.26087,Resistant
287.2838,Resistant
287.5736,Susceptible
287.30308,Resistant
287.9419,Resistant
287.1953,Susceptible
287.18076,Resistant
287.4292,Resistant
287.7926,Susceptible
287.12464,Resistant
287.12498,Resistant
1402500.3,Resistant
287.1278,Resistant
287.18379,Susceptible
287.12015,Susceptible
287.7742,Susceptible
287.10162,Resistant
287.8919,Resistant
287.7783,Resistant
287.32987,Susceptible
287.34151,Resistant
287.1264,Resistant
287.28494,Susceptible
287.7936,Susceptible
287.7616,Susceptible
287.1652,Resistant
287.12586,Resistant
287.125,Susceptible
287.7097,Resistant
287.9166,Susceptible
287.4416,Susceptible
287.8923,Susceptible
287.27101,Susceptible
287.28359,Resistant
287.26045,Susceptible
287.9165,Susceptible
287.25714,Susceptible
287.7951,Susceptible
287.3871,Susceptible
287.18557,Susceptible
287.7444,Susceptible
287.31693,Resistant
287.14273,Susceptible
287.12054,Resistant
287.19637,Susceptible
287.9894,Susceptible
287.24555,Resistant
287.16572,Resistant
287.74,Susceptible
287.14744,Resistant
287.9268,Susceptible
287.34278,Resistant
287.27167,Resistant
287.29382,Resistant
287.9572,Resistant
287.30258,Resistant
287.27261,Resistant
287.7682,Susceptible
287.9294,Resistant
287.1656,Resistant
287.31734,Resistant
287.9346,Susceptible
287.1109,Resistant
287.18552,Resistant
287.7935,Susceptible
287.34367,Susceptible
287.25736,Susceptible
287.9272,Resistant
287.9421,Susceptible
287.8407,Susceptible
287.32674,Resistant
287.18586,Resistant
287.7505,Resistant
287.27065,Susceptible
287.12578,Resistant
287.849,Susceptible
287.33363,Susceptible
287.27149,Susceptible
287.10633,Susceptible
287.18323,Resistant
287.25212,Susceptible
287.11542,Resistant
287.34233,Resistant
287.2832,Susceptible
287.6817,Susceptible
287.24717,Resistant
287.8998,Resistant
287.26089,Susceptible
287.29426,Susceptible
287.33919,Susceptible
287.11959,Susceptible
287.24985,Susceptible
287.1035,Susceptible
287.1153,Susceptible
287.1917,Resistant
287.14437,Resistant
287.31141,Susceptible
287.17943,Susceptible
287.33915,Susceptible
287.33001,Susceptible
287.4435,Susceptible
1402570.3,Susceptible
287.8398,Resistant
287.29394,Resistant
287.7329,Susceptible
287.10439,Susceptible
287.25903,Susceptible
287.785,Susceptible
287.8524,Resistant
287.9179,Susceptible
287.958,Resistant
287.25975,Resistant
287.16847,Resistant
287.2592,Susceptible
287.3437,Susceptible
287.25175,Resistant
287.25185,Resistant
287.1013,Resistant
287.9813,Susceptible
287.29667,Susceptible
287.10645,Resistant
287.18502,Resistant
287.1828,Susceptible
287.4038,Susceptible
287.7296,Susceptible
287.26539,Resistant
287.11165,Susceptible
287.7013,Susceptible
287.8878,Susceptible
287.30276,Susceptible
287.27038,Resistant
287.8515,Resistant
287.4086,Resistant
287.31743,Resistant
287.26419,Resistant
287.7931,Susceptible
287.17464,Resistant
287.7594,Resistant
287.11566,Resistant
287.1058,Resistant
287.7942,Resistant
287.18512,Susceptible
287.34068,Susceptible
287.26041,Susceptible
287.11564,Susceptible
287.13322,Resistant
287.7835,Susceptible
287.18477,Resistant
287.9812,Susceptible
287.7572,Susceptible
287.28304,Resistant
287.426,Susceptible
287.16905,Susceptible
287.1477,Resistant
287.30239,Susceptible
287.31623,Resistant
287.9821,Susceptible
287.25195,Susceptible
287.8359,Susceptible
287.18292,Resistant
287.9035,Susceptible
1231931.3,Susceptible
287.28385,Resistant
287.27082,Susceptible
287.32656,Resistant
287.14265,Resistant
287.27702,Susceptible
287.30261,Resistant
287.11762,Resistant
287.13259,Susceptible
287.9505,Resistant
287.17531,Susceptible
287.6391,Resistant
287.7303,Resistant
287.19562,Resistant
287.9902,Susceptible
287.14434,Susceptible
287.7433,Resistant
287.12664,Resistant
287.32631,Susceptible
287.2722,Susceptible
287.8048,Susceptible
287.33802,Resistant
287.12574,Resistant
287.12451,Resistant
287.7576,Susceptible
287.33748,Resistant
287.7071,Susceptible
287.32567,Susceptible
1443105.4,Susceptible
287.1076,Susceptible
287.15908,Resistant
1402565.3,Susceptible
287.19153,Resistant
287.13267,Resistant
287.25232,Susceptible
287.7322,Susceptible
287.14445,Susceptible
287.15224,Susceptible
287.33667,Resistant
287.2843,Resistant
287.17546,Resistant
287.7018,Resistant
287.2842,Resistant
287.17696,Susceptible
287.1116,Susceptible
287.29435,Susceptible
287.32504,Susceptible
287.29638,Susceptible
287.25734,Susceptible
287.3256,Susceptible
287.7413,Susceptible
287.29768,Resistant
287.29787,Susceptible
287.18583,Susceptible
287.577,Susceptible
287.7796,Susceptible
287.9428,Susceptible
287.27246,Resistant
287.16559,Susceptible
287.7937,Resistant
287.16561,Susceptible
287.9554,Resistant
287.9313,Resistant
287.7797,Susceptible
287.24712,Resistant
287.7927,Susceptible
287.14844,Resistant
287.6839,Resistant
287.12666,Resistant
287.9155,Susceptible
287.30218,Susceptible
287.1198,Resistant
287.8928,Resistant
287.17035,Resistant
287.3298,Susceptible
287.25223,Resistant
287.6811,Susceptible
287.18527,Susceptible
287.28458,Resistant
287.7752,Susceptible
287.33668,Resistant
287.18357,Resistant
287.8027,Susceptible
287.31208,Susceptible
287.4408,Susceptible
287.28485,Resistant
287.18531,Susceptible
287.12676,Susceptible
287.1936,Susceptible
350704.11,Susceptible
287.7782,Susceptible
287.1209,Resistant
287.7876,Susceptible
287.11099,Susceptible
287.569,Resistant
287.13847,Susceptible
287.16963,Resistant
287.24548,Susceptible
287.25224,Susceptible
287.19653,Susceptible
287.28366,Resistant
287.15892,Susceptible
287.32534,Resistant
287.27264,Resistant
287.19227,Susceptible
287.12659,Susceptible
287.2643,Resistant
287.924,Susceptible
287.29385,Resistant
287.7055,Susceptible
287.13261,Susceptible
287.4285,Resistant
287.19664,Susceptible
287.25888,Susceptible
287.16812,Resistant
287.10274,Susceptible
287.16557,Resistant
287.7394,Susceptible
287.14378,Susceptible
287.9208,Susceptible
287.25234,Susceptible
287.8958,Resistant
287.29649,Susceptible
287.18696,Resistant
287.33636,Susceptible
287.17873,Resistant
287.5686,Resistant
287.8486,Susceptible
287.1285,Susceptible
287.8397,Resistant
287.17003,Resistant
287.31198,Resistant
287.14508,Resistant
287.12113,Susceptible
287.26558,Resistant
287.26495,Resistant
287.6506,Susceptible
287.18071,Susceptible
287.4065,Susceptible
287.8913,Susceptible
287.16875,Resistant
287.6971,Susceptible
287.7381,Resistant
287.25199,Susceptible
287.11187,Susceptible
287.25953,Resistant
287.6376,Resistant
287.7483,Susceptible
287.1224,Resistant
287.19376,Susceptible
287.7552,Susceptible
287.11944,Resistant
1402510.3,Susceptible
208964.51,Susceptible
287.19646,Susceptible
287.7743,Resistant
287.16894,Resistant
287.32632,Resistant
287.15917,Susceptible
287.7669,Susceptible
287.7459,Susceptible
287.18584,Susceptible
287.34285,Susceptible
287.7451,Resistant
287.6796,Susceptible
287.8022,Susceptible
287.7467,Susceptible
287.7084,Resistant
287.9583,Resistant
287.7563,Susceptible
287.1371,Resistant
287.1207,Susceptible
287.6855,Resistant
287.26064,Resistant
287.8538,Resistant
287.9285,Susceptible
287.33406,Susceptible
287.32522,Susceptible
287.28309,Susceptible
287.12048,Susceptible
287.12643,Resistant
287.9186,Susceptible
287.34397,Resistant
287.16888,Resistant
287.7826,Susceptible
287.6392,Susceptible
287.25768,Susceptible
287.19619,Resistant
287.29368,Resistant
287.32555,Resistant
287.18371,Susceptible
287.7642,Resistant
287.11753,Susceptible
287.32494,Resistant
287.12831,Resistant
287.34158,Resistant
287.33595,Susceptible
287.4385,Susceptible
287.26402,Susceptible
287.33742,Susceptible
287.9342,Susceptible
287.27162,Resistant
287.9276,Susceptible
287.31587,Susceptible
287.33338,Susceptible
287.33744,Susceptible
287.7573,Susceptible
287.14418,Susceptible
287.10398,Resistant
287.4327,Susceptible
287.10443,Resistant
287.7792,Resistant
1402486.3,Susceptible
287.34345,Susceptible
287.7686,Susceptible
208964.931,Susceptible
287.919,Susceptible
287.27109,Susceptible
287.7365,Susceptible
287.15233,Resistant
